Datetime,Energy_Consumption_kWh,Temperature_C,Humidity_Pct,Hour_of_Day,Day_of_Week,Is_Weekend
2024-02-26 01:00:00,1.468,12.26,57.0,1,0,0
2024-02-26 02:00:00,1.473,10.45,58.5,2,0,0
2024-02-26 03:00:00,1.435,11.38,54.2,3,0,0
2024-02-26 04:00:00,1.731,8.92,53.5,4,0,0
2024-02-26 05:00:00,1.7,8.68,48.9,5,0,0
2024-02-26 06:00:00,2.337,7.4,53.7,6,0,0
2024-02-26 07:00:00,3.005,6.58,47.9,7,0,0
2024-02-26 08:00:00,3.083,7.83,57.1,8,0,0
2024-02-26 09:00:00,2.676,8.12,49.2,9,0,0
2024-02-26 10:00:00,2.092,7.77,58.8,10,0,0
2024-02-26 11:00:00,1.87,7.28,62.5,11,0,0
2024-02-26 12:00:00,1.649,9.44,62.6,12,0,0
2024-02-26 13:00:00,1.738,11.1,70.2,13,0,0
2024-02-26 14:00:00,1.701,11.14,76.3,14,0,0
2024-02-26 15:00:00,1.383,13.31,69.0,15,0,0
2024-02-26 16:00:00,1.214,14.28,79.5,16,0,0
2024-02-26 17:00:00,1.71,15.57,72.0,17,0,0
2024-02-26 18:00:00,2.451,16.01,77.1,18,0,0
2024-02-26 19:00:00,3.067,15.81,84.4,19,0,0
2024-02-26 20:00:00,3.373,17.27,76.2,20,0,0
2024-02-26 21:00:00,3.189,16.31,72.1,21,0,0
2024-02-26 22:00:00,2.501,15.94,71.9,22,0,0
2024-02-26 23:00:00,1.918,14.68,75.1,23,0,0
2024-02-27 00:00:00,1.121,14.05,59.5,0,1,0
2024-02-27 01:00:00,1.277,12.7,58.0,1,1,0
2024-02-27 02:00:00,1.423,11.97,62.0,2,1,0
2024-02-27 03:00:00,1.402,11.94,60.0,3,1,0
2024-02-27 04:00:00,1.736,9.01,51.7,4,1,0
2024-02-27 05:00:00,1.825,7.94,46.8,5,1,0
2024-02-27 06:00:00,2.189,9.07,56.3,6,1,0
2024-02-27 07:00:00,2.806,7.62,55.3,7,1,0
2024-02-27 08:00:00,3.23,7.19,54.0,8,1,0
2024-02-27 09:00:00,2.676,8.38,52.0,9,1,0
2024-02-27 10:00:00,2.032,7.84,57.4,10,1,0
2024-02-27 11:00:00,1.752,10.02,60.6,11,1,0
2024-02-27 12:00:00,3.41,10.27,66.0,12,1,0
2024-02-27 13:00:00,1.729,10.66,73.2,13,1,0
2024-02-27 14:00:00,1.415,13.41,75.1,14,1,0
2024-02-27 15:00:00,1.512,12.92,72.4,15,1,0
2024-02-27 16:00:00,1.14,14.82,82.1,16,1,0
2024-02-27 17:00:00,1.694,15.49,80.4,17,1,0
2024-02-27 18:00:00,2.497,16.81,82.1,18,1,0
2024-02-27 19:00:00,3.108,17.42,83.9,19,1,0
2024-02-27 20:00:00,3.448,16.66,74.7,20,1,0
2024-02-27 21:00:00,3.112,16.04,75.5,21,1,0
2024-02-27 22:00:00,2.488,16.32,70.9,22,1,0
2024-02-27 23:00:00,1.743,14.93,64.2,23,1,0
2024-02-28 00:00:00,1.246,15.61,66.0,0,2,0
2024-02-28 01:00:00,1.327,13.41,68.7,1,2,0
2024-02-28 02:00:00,1.462,11.94,52.0,2,2,0
2024-02-28 03:00:00,1.593,11.11,54.3,3,2,0
2024-02-28 04:00:00,1.625,9.11,53.9,4,2,0
2024-02-28 05:00:00,1.776,8.41,50.9,5,2,0
2024-02-28 06:00:00,1.925,9.0,49.7,6,2,0
2024-02-28 07:00:00,2.734,7.44,46.6,7,2,0
2024-02-28 08:00:00,3.14,7.06,52.7,8,2,0
2024-02-28 09:00:00,2.803,8.16,52.1,9,2,0
2024-02-28 10:00:00,1.888,9.01,50.9,10,2,0
2024-02-28 11:00:00,1.788,9.45,64.7,11,2,0
2024-02-28 12:00:00,1.653,10.55,67.9,12,2,0
2024-02-28 13:00:00,1.663,10.58,69.0,13,2,0
2024-02-28 14:00:00,1.607,11.35,73.2,14,2,0
2024-02-28 15:00:00,1.284,14.28,78.8,15,2,0
2024-02-28 16:00:00,1.281,14.27,78.7,16,2,0
2024-02-28 17:00:00,1.672,15.25,82.2,17,2,0
2024-02-28 18:00:00,2.423,16.92,79.1,18,2,0
2024-02-28 19:00:00,3.069,16.91,83.4,19,2,0
2024-02-28 20:00:00,3.359,17.0,79.0,20,2,0
2024-02-28 21:00:00,3.14,17.88,76.2,21,2,0
2024-02-28 22:00:00,2.495,15.75,68.7,22,2,0
2024-02-28 23:00:00,1.827,15.98,69.7,23,2,0
2024-02-29 00:00:00,1.28,14.53,62.5,0,3,0
2024-02-29 01:00:00,1.28,13.57,59.2,1,3,0
2024-02-29 02:00:00,1.243,13.17,55.1,2,3,0
2024-02-29 03:00:00,1.372,11.4,51.2,3,3,0
2024-02-29 04:00:00,1.533,10.33,58.4,4,3,0
2024-02-29 05:00:00,1.695,9.72,54.5,5,3,0
2024-02-29 06:00:00,2.226,8.15,55.8,6,3,0
2024-02-29 07:00:00,4.439,7.42,46.8,7,3,0
2024-02-29 08:00:00,3.105,7.15,52.2,8,3,0
2024-02-29 09:00:00,2.824,6.75,50.5,9,3,0
2024-02-29 10:00:00,1.942,9.62,55.4,10,3,0
2024-02-29 11:00:00,1.891,8.44,58.4,11,3,0
2024-02-29 12:00:00,4.219,9.91,68.7,12,3,0
2024-02-29 13:00:00,1.641,10.96,67.7,13,3,0
2024-02-29 14:00:00,1.396,12.48,75.7,14,3,0
2024-02-29 15:00:00,1.239,13.95,77.4,15,3,0
2024-02-29 16:00:00,1.337,15.07,84.9,16,3,0
2024-02-29 17:00:00,1.836,15.14,75.1,17,3,0
2024-02-29 18:00:00,2.354,16.11,83.8,18,3,0
2024-02-29 19:00:00,3.111,16.83,82.9,19,3,0
2024-02-29 20:00:00,3.45,16.67,75.1,20,3,0
2024-02-29 21:00:00,3.015,17.63,78.6,21,3,0
2024-02-29 22:00:00,2.531,16.52,73.5,22,3,0
2024-02-29 23:00:00,1.778,15.95,68.2,23,3,0
2024-03-01 00:00:00,1.301,14.98,62.5,0,4,0
2024-03-01 01:00:00,1.157,14.21,59.0,1,4,0
2024-03-01 02:00:00,1.242,12.45,63.6,2,4,0
2024-03-01 03:00:00,1.452,10.4,54.4,3,4,0
2024-03-01 04:00:00,1.5,10.34,54.4,4,4,0
2024-03-01 05:00:00,1.694,8.78,48.1,5,4,0
2024-03-01 06:00:00,2.098,8.14,47.7,6,4,0
2024-03-01 07:00:00,2.73,8.36,53.8,7,4,0
2024-03-01 08:00:00,3.018,8.61,48.0,8,4,0
2024-03-01 09:00:00,2.724,8.03,53.1,9,4,0
2024-03-01 10:00:00,1.828,8.66,57.6,10,4,0
2024-03-01 11:00:00,3.116,10.21,61.5,11,4,0
2024-03-01 12:00:00,1.668,10.27,64.5,12,4,0
2024-03-01 13:00:00,1.63,12.78,70.1,13,4,0
2024-03-01 14:00:00,1.402,12.72,74.6,14,4,0
2024-03-01 15:00:00,1.291,12.5,77.8,15,4,0
2024-03-01 16:00:00,1.365,15.09,75.0,16,4,0
2024-03-01 17:00:00,1.836,15.81,78.6,17,4,0
2024-03-01 18:00:00,2.362,17.07,83.6,18,4,0
2024-03-01 19:00:00,2.985,17.15,82.2,19,4,0
2024-03-01 20:00:00,3.523,16.82,73.9,20,4,0
2024-03-01 21:00:00,3.22,16.02,76.7,21,4,0
2024-03-01 22:00:00,2.243,16.19,66.6,22,4,0
2024-03-01 23:00:00,1.772,15.09,69.0,23,4,0
2024-03-02 00:00:00,1.333,14.32,70.7,0,5,1
2024-03-02 01:00:00,1.167,13.94,58.3,1,5,1
2024-03-02 02:00:00,1.206,13.43,55.0,2,5,1
2024-03-02 03:00:00,1.378,11.51,56.7,3,5,1
2024-03-02 04:00:00,1.489,9.47,47.4,4,5,1
2024-03-02 05:00:00,1.535,9.53,48.6,5,5,1
2024-03-02 06:00:00,2.135,9.27,51.8,6,5,1
2024-03-02 07:00:00,2.687,7.74,48.6,7,5,1
2024-03-02 08:00:00,3.305,7.87,51.3,8,5,1
2024-03-02 09:00:00,3.157,8.12,56.6,9,5,1
2024-03-02 10:00:00,2.724,8.09,58.8,10,5,1
2024-03-02 11:00:00,4.881,9.67,61.9,11,5,1
2024-03-02 12:00:00,2.612,10.14,64.0,12,5,1
2024-03-02 13:00:00,2.305,11.56,70.0,13,5,1
2024-03-02 14:00:00,1.985,11.94,72.1,14,5,1
2024-03-02 15:00:00,3.78,13.38,77.0,15,5,1
2024-03-02 16:00:00,1.738,15.16,76.5,16,5,1
2024-03-02 17:00:00,1.836,15.44,78.9,17,5,1
2024-03-02 18:00:00,2.372,17.42,77.0,18,5,1
2024-03-02 19:00:00,3.074,16.6,79.4,19,5,1
2024-03-02 20:00:00,3.423,17.13,75.6,20,5,1
2024-03-02 21:00:00,3.092,17.41,72.3,21,5,1
2024-03-02 22:00:00,2.517,15.55,73.3,22,5,1
2024-03-02 23:00:00,1.686,14.63,69.5,23,5,1
2024-03-03 00:00:00,1.092,13.85,67.3,0,6,1
2024-03-03 01:00:00,1.214,14.44,59.8,1,6,1
2024-03-03 02:00:00,1.306,12.19,58.7,2,6,1
2024-03-03 03:00:00,1.24,12.89,56.0,3,6,1
2024-03-03 04:00:00,1.399,9.94,53.3,4,6,1
2024-03-03 05:00:00,1.678,9.46,48.0,5,6,1
2024-03-03 06:00:00,2.024,9.56,50.4,6,6,1
2024-03-03 07:00:00,2.754,9.39,51.6,7,6,1
2024-03-03 08:00:00,3.178,9.28,52.0,8,6,1
2024-03-03 09:00:00,3.012,8.92,48.1,9,6,1
2024-03-03 10:00:00,2.84,9.27,58.0,10,6,1
2024-03-03 11:00:00,2.497,9.73,67.8,11,6,1
2024-03-03 12:00:00,2.507,10.77,63.9,12,6,1
2024-03-03 13:00:00,2.169,11.06,66.7,13,6,1
2024-03-03 14:00:00,1.957,12.07,73.6,14,6,1
2024-03-03 15:00:00,1.621,13.73,76.5,15,6,1
2024-03-03 16:00:00,1.704,14.72,81.6,16,6,1
2024-03-03 17:00:00,3.997,15.48,75.7,17,6,1
2024-03-03 18:00:00,2.443,16.89,82.2,18,6,1
2024-03-03 19:00:00,3.019,17.5,81.3,19,6,1
2024-03-03 20:00:00,3.376,17.14,77.6,20,6,1
2024-03-03 21:00:00,3.046,17.82,76.6,21,6,1
2024-03-03 22:00:00,2.473,15.8,75.6,22,6,1
2024-03-03 23:00:00,1.729,15.66,71.5,23,6,1
2024-03-04 00:00:00,1.306,14.42,61.6,0,0,0
2024-03-04 01:00:00,1.174,12.65,63.6,1,0,0
2024-03-04 02:00:00,1.251,12.56,57.3,2,0,0
2024-03-04 03:00:00,3.616,11.37,54.6,3,0,0
2024-03-04 04:00:00,1.398,11.27,52.2,4,0,0
2024-03-04 05:00:00,1.536,9.82,50.1,5,0,0
2024-03-04 06:00:00,2.135,8.11,53.6,6,0,0
2024-03-04 07:00:00,2.583,9.39,50.3,7,0,0
2024-03-04 08:00:00,2.944,8.86,48.7,8,0,0
2024-03-04 09:00:00,2.593,8.64,53.2,9,0,0
2024-03-04 10:00:00,2.191,8.6,58.0,10,0,0
2024-03-04 11:00:00,1.75,8.88,64.8,11,0,0
2024-03-04 12:00:00,1.529,10.17,66.8,12,0,0
2024-03-04 13:00:00,1.671,12.14,66.3,13,0,0
2024-03-04 14:00:00,4.096,13.78,80.0,14,0,0
2024-03-04 15:00:00,1.254,14.75,76.4,15,0,0
2024-03-04 16:00:00,1.24,14.62,81.8,16,0,0
2024-03-04 17:00:00,1.862,15.17,79.0,17,0,0
2024-03-04 18:00:00,2.423,16.65,81.6,18,0,0
2024-03-04 19:00:00,2.953,15.96,82.0,19,0,0
2024-03-04 20:00:00,3.543,17.37,81.6,20,0,0
2024-03-04 21:00:00,4.548,16.94,78.8,21,0,0
2024-03-04 22:00:00,2.562,16.3,75.1,22,0,0
2024-03-04 23:00:00,1.91,14.91,67.9,23,0,0
2024-03-05 00:00:00,1.12,15.25,63.3,0,1,0
2024-03-05 01:00:00,1.319,13.54,62.1,1,1,0
2024-03-05 02:00:00,1.309,11.99,60.3,2,1,0
2024-03-05 03:00:00,1.387,9.81,53.7,3,1,0
2024-03-05 04:00:00,1.465,10.44,55.2,4,1,0
2024-03-05 05:00:00,1.612,10.59,54.9,5,1,0
2024-03-05 06:00:00,1.945,9.81,47.3,6,1,0
2024-03-05 07:00:00,2.7,8.09,48.0,7,1,0
2024-03-05 08:00:00,3.183,7.86,51.6,8,1,0
2024-03-05 09:00:00,2.688,8.66,55.3,9,1,0
2024-03-05 10:00:00,1.932,8.23,55.9,10,1,0
2024-03-05 11:00:00,1.758,9.73,65.2,11,1,0
2024-03-05 12:00:00,1.637,10.94,66.3,12,1,0
2024-03-05 13:00:00,1.337,12.31,69.0,13,1,0
2024-03-05 14:00:00,1.515,12.68,68.2,14,1,0
2024-03-05 15:00:00,1.364,13.79,71.7,15,1,0
2024-03-05 16:00:00,1.317,14.47,78.8,16,1,0
2024-03-05 17:00:00,1.88,15.44,73.1,17,1,0
2024-03-05 18:00:00,2.389,16.52,83.0,18,1,0
2024-03-05 19:00:00,3.134,17.33,79.0,19,1,0
2024-03-05 20:00:00,3.275,17.81,87.7,20,1,0
2024-03-05 21:00:00,3.14,16.63,82.5,21,1,0
2024-03-05 22:00:00,2.599,17.56,72.0,22,1,0
2024-03-05 23:00:00,1.729,15.79,68.6,23,1,0
2024-03-06 00:00:00,1.139,15.01,68.0,0,2,0
2024-03-06 01:00:00,1.183,13.5,66.2,1,2,0
2024-03-06 02:00:00,1.424,11.33,52.6,2,2,0
2024-03-06 03:00:00,1.264,12.15,49.0,3,2,0
2024-03-06 04:00:00,1.49,10.98,50.1,4,2,0
2024-03-06 05:00:00,1.739,9.45,52.3,5,2,0
2024-03-06 06:00:00,2.094,8.94,51.5,6,2,0
2024-03-06 07:00:00,2.529,8.77,53.7,7,2,0
2024-03-06 08:00:00,3.21,7.37,48.4,8,2,0
2024-03-06 09:00:00,2.795,8.15,47.4,9,2,0
2024-03-06 10:00:00,1.973,9.39,60.1,10,2,0
2024-03-06 11:00:00,1.8,8.88,58.6,11,2,0
2024-03-06 12:00:00,1.654,10.75,58.9,12,2,0
2024-03-06 13:00:00,4.037,10.85,69.3,13,2,0
2024-03-06 14:00:00,1.6,13.11,74.9,14,2,0
2024-03-06 15:00:00,1.241,13.98,75.2,15,2,0
2024-03-06 16:00:00,1.401,14.12,76.6,16,2,0
2024-03-06 17:00:00,1.801,16.72,79.0,17,2,0
2024-03-06 18:00:00,2.432,16.3,78.9,18,2,0
2024-03-06 19:00:00,2.984,16.71,75.4,19,2,0
2024-03-06 20:00:00,3.377,17.47,75.8,20,2,0
2024-03-06 21:00:00,3.027,17.89,77.2,21,2,0
2024-03-06 22:00:00,2.405,16.15,73.5,22,2,0
2024-03-06 23:00:00,1.72,16.08,69.4,23,2,0
2024-03-07 00:00:00,1.164,15.37,62.0,0,3,0
2024-03-07 01:00:00,1.168,14.45,60.6,1,3,0
2024-03-07 02:00:00,1.289,12.98,51.0,2,3,0
2024-03-07 03:00:00,1.273,11.49,54.9,3,3,0
2024-03-07 04:00:00,1.408,10.13,56.3,4,3,0
2024-03-07 05:00:00,1.676,9.75,46.1,5,3,0
2024-03-07 06:00:00,2.035,8.35,48.2,6,3,0
2024-03-07 07:00:00,2.915,6.79,51.5,7,3,0
2024-03-07 08:00:00,4.889,8.66,55.8,8,3,0
2024-03-07 09:00:00,2.693,9.1,53.0,9,3,0
2024-03-07 10:00:00,2.163,7.59,55.4,10,3,0
2024-03-07 11:00:00,1.726,9.12,55.2,11,3,0
2024-03-07 12:00:00,1.568,11.03,65.3,12,3,0
2024-03-07 13:00:00,1.554,12.98,75.0,13,3,0
2024-03-07 14:00:00,1.501,12.93,73.3,14,3,0
2024-03-07 15:00:00,1.328,13.65,75.5,15,3,0
2024-03-07 16:00:00,1.426,15.07,79.0,16,3,0
2024-03-07 17:00:00,1.791,16.94,79.5,17,3,0
2024-03-07 18:00:00,2.445,16.44,77.6,18,3,0
2024-03-07 19:00:00,3.109,16.8,82.0,19,3,0
2024-03-07 20:00:00,3.325,17.15,78.7,20,3,0
2024-03-07 21:00:00,3.113,16.72,75.7,21,3,0
2024-03-07 22:00:00,2.554,16.92,69.6,22,3,0
2024-03-07 23:00:00,1.844,17.11,72.8,23,3,0
2024-03-08 00:00:00,1.202,15.4,67.0,0,4,0
2024-03-08 01:00:00,1.189,13.97,59.5,1,4,0
2024-03-08 02:00:00,1.323,12.79,60.5,2,4,0
2024-03-08 03:00:00,4.176,10.86,52.9,3,4,0
2024-03-08 04:00:00,1.483,11.25,49.7,4,4,0
2024-03-08 05:00:00,1.62,9.75,48.2,5,4,0
2024-03-08 06:00:00,2.075,8.97,44.7,6,4,0
2024-03-08 07:00:00,2.566,10.55,51.9,7,4,0
2024-03-08 08:00:00,2.947,8.66,46.5,8,4,0
2024-03-08 09:00:00,2.73,8.19,50.7,9,4,0
2024-03-08 10:00:00,1.778,8.84,51.3,10,4,0
2024-03-08 11:00:00,1.679,10.5,60.9,11,4,0
2024-03-08 12:00:00,1.684,10.82,64.5,12,4,0
2024-03-08 13:00:00,1.705,10.98,67.9,13,4,0
2024-03-08 14:00:00,1.378,13.56,69.4,14,4,0
2024-03-08 15:00:00,1.359,13.77,72.1,15,4,0
2024-03-08 16:00:00,1.429,16.39,79.4,16,4,0
2024-03-08 17:00:00,1.921,16.85,77.8,17,4,0
2024-03-08 18:00:00,4.366,16.65,80.9,18,4,0
2024-03-08 19:00:00,3.118,18.14,76.8,19,4,0
2024-03-08 20:00:00,3.489,17.57,78.5,20,4,0
2024-03-08 21:00:00,2.987,17.89,79.5,21,4,0
2024-03-08 22:00:00,2.417,17.22,74.3,22,4,0
2024-03-08 23:00:00,1.915,15.71,67.6,23,4,0
2024-03-09 00:00:00,2.952,14.91,65.8,0,5,1
2024-03-09 01:00:00,1.23,14.83,60.4,1,5,1
2024-03-09 02:00:00,1.172,12.85,57.5,2,5,1
2024-03-09 03:00:00,1.385,11.65,53.4,3,5,1
2024-03-09 04:00:00,1.469,10.24,51.5,4,5,1
2024-03-09 05:00:00,1.649,10.14,51.1,5,5,1
2024-03-09 06:00:00,1.895,10.41,47.0,6,5,1
2024-03-09 07:00:00,2.725,8.08,47.5,7,5,1
2024-03-09 08:00:00,3.062,8.59,47.8,8,5,1
2024-03-09 09:00:00,3.067,9.58,49.6,9,5,1
2024-03-09 10:00:00,2.724,9.14,53.8,10,5,1
2024-03-09 11:00:00,2.58,10.17,61.6,11,5,1
2024-03-09 12:00:00,2.51,10.2,62.3,12,5,1
2024-03-09 13:00:00,2.127,12.18,70.4,13,5,1
2024-03-09 14:00:00,1.851,12.98,72.6,14,5,1
2024-03-09 15:00:00,1.616,14.86,69.7,15,5,1
2024-03-09 16:00:00,1.584,16.07,80.0,16,5,1
2024-03-09 17:00:00,1.844,17.84,81.9,17,5,1
2024-03-09 18:00:00,2.38,17.36,77.0,18,5,1
2024-03-09 19:00:00,3.247,17.66,80.7,19,5,1
2024-03-09 20:00:00,3.482,17.74,75.4,20,5,1
2024-03-09 21:00:00,3.172,17.26,75.9,21,5,1
2024-03-09 22:00:00,2.433,17.23,68.7,22,5,1
2024-03-09 23:00:00,1.929,16.13,63.5,23,5,1
2024-03-10 00:00:00,1.183,15.48,63.9,0,6,1
2024-03-10 01:00:00,1.198,15.09,60.7,1,6,1
2024-03-10 02:00:00,1.33,12.54,56.3,2,6,1
2024-03-10 03:00:00,1.365,12.66,50.8,3,6,1
2024-03-10 04:00:00,1.452,11.69,50.8,4,6,1
2024-03-10 05:00:00,1.604,9.9,51.3,5,6,1
2024-03-10 06:00:00,2.111,7.99,49.9,6,6,1
2024-03-10 07:00:00,2.828,8.45,51.1,7,6,1
2024-03-10 08:00:00,3.217,9.44,50.0,8,6,1
2024-03-10 09:00:00,3.0,8.81,57.9,9,6,1
2024-03-10 10:00:00,2.667,8.67,54.0,10,6,1
2024-03-10 11:00:00,2.589,9.69,62.6,11,6,1
2024-03-10 12:00:00,2.462,11.43,68.5,12,6,1
2024-03-10 13:00:00,2.344,12.34,70.3,13,6,1
2024-03-10 14:00:00,1.851,13.04,71.9,14,6,1
2024-03-10 15:00:00,1.662,14.13,74.0,15,6,1
2024-03-10 16:00:00,1.61,15.21,81.1,16,6,1
2024-03-10 17:00:00,1.923,15.82,75.2,17,6,1
2024-03-10 18:00:00,2.441,18.07,77.1,18,6,1
2024-03-10 19:00:00,3.035,17.36,78.3,19,6,1
2024-03-10 20:00:00,3.445,18.44,81.7,20,6,1
2024-03-10 21:00:00,3.075,18.47,76.7,21,6,1
2024-03-10 22:00:00,2.344,17.71,69.6,22,6,1
2024-03-10 23:00:00,1.737,16.14,68.0,23,6,1
2024-03-11 00:00:00,1.339,15.71,63.2,0,0,0
2024-03-11 01:00:00,1.231,14.38,59.0,1,0,0
2024-03-11 02:00:00,1.313,12.69,60.4,2,0,0
2024-03-11 03:00:00,1.32,12.26,50.3,3,0,0
2024-03-11 04:00:00,1.535,10.28,56.8,4,0,0
2024-03-11 05:00:00,1.588,10.77,53.0,5,0,0
2024-03-11 06:00:00,2.064,9.07,53.3,6,0,0
2024-03-11 07:00:00,2.66,9.02,49.1,7,0,0
2024-03-11 08:00:00,3.076,8.92,51.6,8,0,0
2024-03-11 09:00:00,2.674,8.75,50.1,9,0,0
2024-03-11 10:00:00,1.803,9.71,55.9,10,0,0
2024-03-11 11:00:00,1.648,9.8,62.6,11,0,0
2024-03-11 12:00:00,1.415,11.54,68.9,12,0,0
2024-03-11 13:00:00,1.781,11.3,65.6,13,0,0
2024-03-11 14:00:00,1.496,13.35,71.4,14,0,0
2024-03-11 15:00:00,1.249,15.61,75.2,15,0,0
2024-03-11 16:00:00,1.293,14.93,73.8,16,0,0
2024-03-11 17:00:00,1.757,16.06,81.3,17,0,0
2024-03-11 18:00:00,2.566,17.49,77.8,18,0,0
2024-03-11 19:00:00,2.994,17.75,78.9,19,0,0
2024-03-11 20:00:00,3.409,18.01,76.6,20,0,0
2024-03-11 21:00:00,3.098,17.94,73.2,21,0,0
2024-03-11 22:00:00,2.509,17.58,72.5,22,0,0
2024-03-11 23:00:00,1.8,17.16,68.2,23,0,0
2024-03-12 00:00:00,1.059,15.81,63.9,0,1,0
2024-03-12 01:00:00,1.18,14.33,58.9,1,1,0
2024-03-12 02:00:00,1.145,13.72,58.5,2,1,0
2024-03-12 03:00:00,1.263,13.3,59.4,3,1,0
2024-03-12 04:00:00,1.569,11.0,52.4,4,1,0
2024-03-12 05:00:00,1.523,9.56,53.5,5,1,0
2024-03-12 06:00:00,1.894,10.1,45.8,6,1,0
2024-03-12 07:00:00,2.614,8.92,51.0,7,1,0
2024-03-12 08:00:00,3.086,7.54,48.7,8,1,0
2024-03-12 09:00:00,2.67,9.51,50.0,9,1,0
2024-03-12 10:00:00,1.914,9.13,55.3,10,1,0
2024-03-12 11:00:00,1.704,10.12,64.7,11,1,0
2024-03-12 12:00:00,1.543,11.3,67.9,12,1,0
2024-03-12 13:00:00,1.557,12.31,69.6,13,1,0
2024-03-12 14:00:00,1.454,13.79,67.9,14,1,0
2024-03-12 15:00:00,1.257,14.27,75.0,15,1,0
2024-03-12 16:00:00,1.378,15.93,78.9,16,1,0
2024-03-12 17:00:00,1.812,16.4,80.0,17,1,0
2024-03-12 18:00:00,2.526,17.72,74.5,18,1,0
2024-03-12 19:00:00,3.091,18.1,76.8,19,1,0
2024-03-12 20:00:00,3.43,17.32,77.8,20,1,0
2024-03-12 21:00:00,3.104,18.39,77.2,21,1,0
2024-03-12 22:00:00,2.435,16.97,65.9,22,1,0
2024-03-12 23:00:00,1.829,17.06,68.4,23,1,0
2024-03-13 00:00:00,1.243,15.87,65.4,0,2,0
2024-03-13 01:00:00,1.1,15.67,63.7,1,2,0
2024-03-13 02:00:00,1.373,13.27,59.6,2,2,0
2024-03-13 03:00:00,1.209,12.04,56.1,3,2,0
2024-03-13 04:00:00,1.388,11.15,49.6,4,2,0
2024-03-13 05:00:00,1.615,10.05,44.8,5,2,0
2024-03-13 06:00:00,1.999,10.01,48.8,6,2,0
2024-03-13 07:00:00,2.849,8.11,53.5,7,2,0
2024-03-13 08:00:00,2.907,8.3,56.2,8,2,0
2024-03-13 09:00:00,2.655,8.45,56.5,9,2,0
2024-03-13 10:00:00,1.679,10.11,58.8,10,2,0
2024-03-13 11:00:00,1.58,11.29,62.3,11,2,0
2024-03-13 12:00:00,1.628,11.13,63.3,12,2,0
2024-03-13 13:00:00,1.676,12.18,68.5,13,2,0
2024-03-13 14:00:00,1.425,13.49,77.5,14,2,0
2024-03-13 15:00:00,1.399,15.32,72.8,15,2,0
2024-03-13 16:00:00,1.362,15.15,82.8,16,2,0
2024-03-13 17:00:00,1.773,16.79,78.5,17,2,0
2024-03-13 18:00:00,2.33,17.95,84.0,18,2,0
2024-03-13 19:00:00,3.129,18.12,75.3,19,2,0
2024-03-13 20:00:00,3.281,18.09,79.7,20,2,0
2024-03-13 21:00:00,3.211,18.43,73.4,21,2,0
2024-03-13 22:00:00,2.429,15.76,68.3,22,2,0
2024-03-13 23:00:00,1.904,17.07,69.5,23,2,0
2024-03-14 00:00:00,1.162,15.35,68.0,0,3,0
2024-03-14 01:00:00,1.257,13.56,58.6,1,3,0
2024-03-14 02:00:00,1.233,13.8,53.0,2,3,0
2024-03-14 03:00:00,1.265,13.16,54.1,3,3,0
2024-03-14 04:00:00,4.125,11.17,51.7,4,3,0
2024-03-14 05:00:00,1.586,10.9,52.2,5,3,0
2024-03-14 06:00:00,1.846,10.58,52.8,6,3,0
2024-03-14 07:00:00,2.479,9.96,50.3,7,3,0
2024-03-14 08:00:00,3.019,10.0,57.6,8,3,0
2024-03-14 09:00:00,2.661,9.62,55.1,9,3,0
2024-03-14 10:00:00,1.889,9.67,56.5,10,3,0
2024-03-14 11:00:00,1.863,9.39,56.3,11,3,0
2024-03-14 12:00:00,1.584,11.14,64.2,12,3,0
2024-03-14 13:00:00,1.679,11.87,67.9,13,3,0
2024-03-14 14:00:00,1.389,14.84,75.4,14,3,0
2024-03-14 15:00:00,1.233,14.6,77.0,15,3,0
2024-03-14 16:00:00,1.463,15.87,74.5,16,3,0
2024-03-14 17:00:00,1.887,17.06,80.0,17,3,0
2024-03-14 18:00:00,2.433,17.48,82.0,18,3,0
2024-03-14 19:00:00,3.165,18.92,84.1,19,3,0
2024-03-14 20:00:00,3.368,17.69,80.7,20,3,0
2024-03-14 21:00:00,3.173,18.03,77.9,21,3,0
2024-03-14 22:00:00,2.251,17.02,72.7,22,3,0
2024-03-14 23:00:00,1.727,15.96,70.0,23,3,0
2024-03-15 00:00:00,1.278,15.46,68.7,0,4,0
2024-03-15 01:00:00,1.18,14.72,57.1,1,4,0
2024-03-15 02:00:00,1.27,13.33,56.5,2,4,0
2024-03-15 03:00:00,1.253,12.01,52.1,3,4,0
2024-03-15 04:00:00,1.642,10.5,53.1,4,4,0
2024-03-15 05:00:00,1.693,10.36,54.2,5,4,0
2024-03-15 06:00:00,2.046,8.8,48.2,6,4,0
2024-03-15 07:00:00,2.563,9.71,43.3,7,4,0
2024-03-15 08:00:00,3.07,9.16,50.8,8,4,0
2024-03-15 09:00:00,2.859,8.39,57.1,9,4,0
2024-03-15 10:00:00,1.972,9.53,59.1,10,4,0
2024-03-15 11:00:00,1.855,9.99,62.4,11,4,0
2024-03-15 12:00:00,1.498,11.56,64.2,12,4,0
2024-03-15 13:00:00,3.239,13.27,65.0,13,4,0
2024-03-15 14:00:00,1.4,12.5,74.0,14,4,0
2024-03-15 15:00:00,1.351,14.87,73.1,15,4,0
2024-03-15 16:00:00,1.329,15.79,84.5,16,4,0
2024-03-15 17:00:00,1.796,17.23,81.2,17,4,0
